ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
WhileNeeded,Character,noDuplicates,158882062623217,158882473724566,411101349
PassPerItem,Character,noDuplicates,158882473946168,158882959606656,485660488
UntilNoChange,Character,noDuplicates,158882959653356,158883574716411,615063055
WhileNeeded,Character,noDuplicates,158883574767099,158883959656694,384889595
PassPerItem,Character,noDuplicates,158883959844580,158884436667208,476822628
UntilNoChange,Character,noDuplicates,158884436717588,158885044913576,608195988
WhileNeeded,Character,noDuplicates,158885044961890,158885427676806,382714916
PassPerItem,Character,noDuplicates,158885427859355,158885873739438,445880083
UntilNoChange,Character,noDuplicates,158885873785079,158886495368206,621583127
WhileNeeded,Character,noDuplicates,158886495412033,158886881625154,386213121
PassPerItem,Character,noDuplicates,158886881814115,158887354182803,472368688
UntilNoChange,Character,noDuplicates,158887354226231,158887961220659,606994428
WhileNeeded,Character,noDuplicates,158887961259771,158888378255790,416996019
PassPerItem,Character,noDuplicates,158888378463260,158888857847780,479384520
UntilNoChange,Character,noDuplicates,158888857891660,158889468246134,610354474
WhileNeeded,Character,noDuplicates,158889468290950,158889855498079,387207129
PassPerItem,Character,noDuplicates,158889855704332,158890333830613,478126281
UntilNoChange,Character,noDuplicates,158890333880054,158890956395514,622515460
WhileNeeded,Character,noDuplicates,158890956439475,158891340030025,383590550
PassPerItem,Character,noDuplicates,158891340219254,158891829779393,489560139
UntilNoChange,Character,noDuplicates,158891829825654,158892500799924,670974270
WhileNeeded,Character,noDuplicates,158892500848330,158892955183567,454335237
PassPerItem,Character,noDuplicates,158892955396312,158893462898632,507502320
UntilNoChange,Character,noDuplicates,158893462944282,158894073497086,610552804
WhileNeeded,Character,noDuplicates,158894073543664,158894488440738,414897074
PassPerItem,Character,noDuplicates,158894488650854,158895003076712,514425858
UntilNoChange,Character,noDuplicates,158895003127621,158895716659813,713532192
WhileNeeded,Character,noDuplicates,158895716709436,158896095588065,378878629
PassPerItem,Character,noDuplicates,158896095756940,158896567656464,471899524
UntilNoChange,Character,noDuplicates,158896567709171,158897201528998,633819827
WhileNeeded,Character,noDuplicates,158897201573720,158897577614353,376040633
PassPerItem,Character,noDuplicates,158897577788505,158898015275980,437487475
UntilNoChange,Character,noDuplicates,158898015317714,158898680363679,665045965
WhileNeeded,Character,noDuplicates,158898680408841,158899125575844,445167003
PassPerItem,Character,noDuplicates,158899125765890,158899596740949,470975059
UntilNoChange,Character,noDuplicates,158899596784213,158900192768907,595984694
WhileNeeded,Character,noDuplicates,158900192816612,158900602766722,409950110
PassPerItem,Character,noDuplicates,158900602967296,158901119911549,516944253
UntilNoChange,Character,noDuplicates,158901119960106,158901835526297,715566191
WhileNeeded,Character,noDuplicates,158901835575792,158902213977010,378401218
PassPerItem,Character,noDuplicates,158902214124024,158902675019387,460895363
UntilNoChange,Character,noDuplicates,158902675079563,158903355551566,680472003
WhileNeeded,Character,noDuplicates,158903355593974,158903731454027,375860053
PassPerItem,Character,noDuplicates,158903731616704,158904160452557,428835853
UntilNoChange,Character,noDuplicates,158904160486566,158904798463233,637976667
WhileNeeded,Character,noDuplicates,158904798515636,158905170856364,372340728
PassPerItem,Character,noDuplicates,158905171042528,158905599799596,428757068
UntilNoChange,Character,noDuplicates,158905599840870,158906196968363,597127493
WhileNeeded,Character,noDuplicates,158906197003543,158906588349888,391346345
PassPerItem,Character,noDuplicates,158906588574974,158907104762326,516187352
UntilNoChange,Character,noDuplicates,158907104801421,158907806966079,702164658
WhileNeeded,Character,noDuplicates,158907807012837,158908206745186,399732349
PassPerItem,Character,noDuplicates,158908206929059,158908672940332,466011273
UntilNoChange,Character,noDuplicates,158908672982775,158909346897682,673914907
WhileNeeded,Character,noDuplicates,158909346938605,158909721610866,374672261
PassPerItem,Character,noDuplicates,158909721773268,158910156065306,434292038
UntilNoChange,Character,noDuplicates,158910156110869,158910785137926,629027057
WhileNeeded,Character,noDuplicates,158910785186667,158911158779640,373592973
PassPerItem,Character,noDuplicates,158911158935316,158911592344996,433409680
UntilNoChange,Character,noDuplicates,158911592388291,158912193185340,600797049
WhileNeeded,Character,noDuplicates,158912193225415,158912597760915,404535500
PassPerItem,Character,noDuplicates,158912597966406,158913042676294,444709888
UntilNoChange,Character,noDuplicates,158913042714743,158913639775371,597060628
WhileNeeded,Character,noDuplicates,158913639815415,158914017449623,377634208
PassPerItem,Character,noDuplicates,158914017634705,158914481939332,464304627
UntilNoChange,Character,noDuplicates,158914481981854,158915086652131,604670277
WhileNeeded,Character,noDuplicates,158915086698511,158915459392518,372694007
PassPerItem,Character,noDuplicates,158915459568462,158915893872822,434304360
UntilNoChange,Character,noDuplicates,158915893911293,158916511910913,617999620
WhileNeeded,Character,noDuplicates,158916511951562,158916895208632,383257070
PassPerItem,Character,noDuplicates,158916895386409,158917333288132,437901723
UntilNoChange,Character,noDuplicates,158917333325294,158917929082522,595757228
WhileNeeded,Character,noDuplicates,158917929129176,158918335783663,406654487
PassPerItem,Character,noDuplicates,158918335952931,158918765351108,429398177
UntilNoChange,Character,noDuplicates,158918765388933,158919359236236,593847303
WhileNeeded,Character,noDuplicates,158919359273086,158919733102472,373829386
PassPerItem,Character,noDuplicates,158919733256165,158920191645531,458389366
UntilNoChange,Character,noDuplicates,158920191693452,158920928675586,736982134
WhileNeeded,Character,noDuplicates,158920928720020,158921347475392,418755372
PassPerItem,Character,noDuplicates,158921347700056,158921864252776,516552720
UntilNoChange,Character,noDuplicates,158921864305310,158922478718226,614412916
WhileNeeded,Character,noDuplicates,158922478771298,158922869277508,390506210
PassPerItem,Character,noDuplicates,158922869456667,158923378433194,508976527
UntilNoChange,Character,noDuplicates,158923378478295,158923983233119,604754824
WhileNeeded,Character,noDuplicates,158923983287264,158924360701292,377414028
PassPerItem,Character,noDuplicates,158924360869378,158924832706794,471837416
UntilNoChange,Character,noDuplicates,158924832757887,158925440916443,608158556
WhileNeeded,Character,noDuplicates,158925440958314,158925820048146,379089832
PassPerItem,Character,noDuplicates,158925820207983,158926295806254,475598271
UntilNoChange,Character,noDuplicates,158926295846825,158926923314364,627467539
WhileNeeded,Character,noDuplicates,158926923378029,158927328035474,404657445
PassPerItem,Character,noDuplicates,158927328258297,158927767970430,439712133
UntilNoChange,Character,noDuplicates,158927768021274,158928367475413,599454139
WhileNeeded,Character,noDuplicates,158928367518176,158928767238004,399719828
PassPerItem,Character,noDuplicates,158928767397691,158929203756031,436358340
UntilNoChange,Character,noDuplicates,158929203802163,158929795339722,591537559
WhileNeeded,Character,noDuplicates,158929795375169,158930177102302,381727133
PassPerItem,Character,noDuplicates,158930177339853,158930609549903,432210050
UntilNoChange,Character,noDuplicates,158930609598377,158931200581600,590983223
WhileNeeded,Character,noDuplicates,158931200624626,158931576955571,376330945
PassPerItem,Character,noDuplicates,158931577168383,158932040627489,463459106
UntilNoChange,Character,noDuplicates,158932040673187,158932749014637,708341450
WhileNeeded,Character,noDuplicates,158932749063384,158933161134243,412070859
PassPerItem,Character,noDuplicates,158933161332275,158933597668660,436336385
UntilNoChange,Character,noDuplicates,158933597731316,158934201528300,603796984
WhileNeeded,Character,noDuplicates,158934201582398,158934632850398,431268000
PassPerItem,Character,noDuplicates,158934633030341,158935151384857,518354516
UntilNoChange,Character,noDuplicates,158935151429035,158935863727850,712298815
WhileNeeded,Character,noDuplicates,158935863770723,158936252410581,388639858
PassPerItem,Character,noDuplicates,158936252630451,158936693224373,440593922
UntilNoChange,Character,noDuplicates,158936693267696,158937378527437,685259741
WhileNeeded,Character,noDuplicates,158937378573984,158937752558846,373984862
PassPerItem,Character,noDuplicates,158937752718956,158938186761797,434042841
UntilNoChange,Character,noDuplicates,158938186802938,158938782232256,595429318
WhileNeeded,Character,noDuplicates,158938782274206,158939157917115,375642909
PassPerItem,Character,noDuplicates,158939158118539,158939621583431,463464892
UntilNoChange,Character,noDuplicates,158939621634042,158940255189208,633555166
WhileNeeded,Character,noDuplicates,158940255238795,158940694050473,438811678
PassPerItem,Character,noDuplicates,158940694230825,158941201982381,507751556
UntilNoChange,Character,noDuplicates,158941202026461,158941911914635,709888174
WhileNeeded,Character,noDuplicates,158941911959656,158942297526004,385566348
PassPerItem,Character,noDuplicates,158942297715430,158942779970430,482255000
UntilNoChange,Character,noDuplicates,158942780015229,158943373728932,593713703
WhileNeeded,Character,noDuplicates,158943373764513,158943744936499,371171986
PassPerItem,Character,noDuplicates,158943745159304,158944179958529,434799225
UntilNoChange,Character,noDuplicates,158944179999837,158944817046671,637046834
WhileNeeded,Character,noDuplicates,158944817082503,158945194896655,377814152
PassPerItem,Character,noDuplicates,158945195096763,158945624363468,429266705
UntilNoChange,Character,noDuplicates,158945624405938,158946226376418,601970480
WhileNeeded,Character,noDuplicates,158946226425536,158946638593086,412167550
PassPerItem,Character,noDuplicates,158946638790046,158947154638076,515848030
UntilNoChange,Character,noDuplicates,158947154674658,158947848771289,694096631
WhileNeeded,Character,noDuplicates,158947848811398,158948258246760,409435362
PassPerItem,Character,noDuplicates,158948258405362,158948732362322,473956960
UntilNoChange,Character,noDuplicates,158948732406335,158949340169987,607763652
WhileNeeded,Character,noDuplicates,158949340212353,158949711218659,371006306
PassPerItem,Character,noDuplicates,158949711413245,158950143025241,431611996
UntilNoChange,Character,noDuplicates,158950143073749,158950793336572,650262823
WhileNeeded,Character,noDuplicates,158950793376731,158951166231875,372855144
PassPerItem,Character,noDuplicates,158951166395716,158951603329650,436933934
UntilNoChange,Character,noDuplicates,158951603372222,158952206391964,603019742
WhileNeeded,Character,noDuplicates,158952206431422,158952614080103,407648681
PassPerItem,Character,noDuplicates,158952614261451,158953117425107,503163656
UntilNoChange,Character,noDuplicates,158953117461355,158953821421214,703959859
WhileNeeded,Character,noDuplicates,158953821459140,158954225009321,403550181
PassPerItem,Character,noDuplicates,158954225211679,158954692632487,467420808
UntilNoChange,Character,noDuplicates,158954692680402,158955306814030,614133628
WhileNeeded,Character,noDuplicates,158955306852439,158955682082335,375229896
PassPerItem,Character,noDuplicates,158955682273920,158956118196579,435922659
UntilNoChange,Character,noDuplicates,158956118230425,158956785276305,667045880
WhileNeeded,Character,noDuplicates,158956785319263,158957186431706,401112443
PassPerItem,Character,noDuplicates,158957186583854,158957622069474,435485620
UntilNoChange,Character,noDuplicates,158957622112263,158958215788564,593676301
WhileNeeded,Character,noDuplicates,158958215834625,158958612425030,396590405
PassPerItem,Character,noDuplicates,158958612630697,158959122037316,509406619
UntilNoChange,Character,noDuplicates,158959122075454,158959824509848,702434394
WhileNeeded,Character,noDuplicates,158959824551764,158960233326261,408774497
PassPerItem,Character,noDuplicates,158960233484732,158960702035001,468550269
UntilNoChange,Character,noDuplicates,158960702078509,158961299746763,597668254
WhileNeeded,Character,noDuplicates,158961299786804,158961677217785,377430981
PassPerItem,Character,noDuplicates,158961677414221,158962112305910,434891689
UntilNoChange,Character,noDuplicates,158962112355657,158962759632366,647276709
WhileNeeded,Character,noDuplicates,158962759678019,158963164677788,404999769
PassPerItem,Character,noDuplicates,158963164845180,158963596799099,431953919
UntilNoChange,Character,noDuplicates,158963596857973,158964194610684,597752711
WhileNeeded,Character,noDuplicates,158964194652453,158964603086653,408434200
PassPerItem,Character,noDuplicates,158964603305164,158965114670683,511365519
UntilNoChange,Character,noDuplicates,158965114714381,158965825844025,711129644
WhileNeeded,Character,noDuplicates,158965825888960,158966230150288,404261328
PassPerItem,Character,noDuplicates,158966230345221,158966730250909,499905688
UntilNoChange,Character,noDuplicates,158966730290912,158967316652938,586362026
WhileNeeded,Character,noDuplicates,158967316694829,158967695321290,378626461
PassPerItem,Character,noDuplicates,158967695552146,158968128387798,432835652
UntilNoChange,Character,noDuplicates,158968128429147,158968778770837,650341690
WhileNeeded,Character,noDuplicates,158968778813908,158969184289176,405475268
PassPerItem,Character,noDuplicates,158969184491893,158969614369690,429877797
UntilNoChange,Character,noDuplicates,158969614413847,158970229963495,615549648
WhileNeeded,Character,noDuplicates,158970230015249,158970690334250,460319001
PassPerItem,Character,noDuplicates,158970690509320,158971200575949,510066629
UntilNoChange,Character,noDuplicates,158971200616455,158971914020919,713404464
WhileNeeded,Character,noDuplicates,158971914062056,158972295527570,381465514
PassPerItem,Character,noDuplicates,158972295721350,158972745536981,449815631
UntilNoChange,Character,noDuplicates,158972745591364,158973349821691,604230327
WhileNeeded,Character,noDuplicates,158973349857433,158973726277072,376419639
PassPerItem,Character,noDuplicates,158973726496214,158974161664939,435168725
UntilNoChange,Character,noDuplicates,158974161701722,158974819197719,657495997
WhileNeeded,Character,noDuplicates,158974819242430,158975226239960,406997530
PassPerItem,Character,noDuplicates,158975226465034,158975658589651,432124617
UntilNoChange,Character,noDuplicates,158975658639463,158976251793703,593154240
WhileNeeded,Character,noDuplicates,158976251837826,158976663056169,411218343
PassPerItem,Character,noDuplicates,158976663254574,158977174941418,511686844
UntilNoChange,Character,noDuplicates,158977174983637,158977888259236,713275599
WhileNeeded,Character,noDuplicates,158977888307672,158978290137086,401829414
PassPerItem,Character,noDuplicates,158978290286822,158978756999903,466713081
UntilNoChange,Character,noDuplicates,158978757044512,158979363633615,606589103
WhileNeeded,Character,noDuplicates,158979363673269,158979735032749,371359480
PassPerItem,Character,noDuplicates,158979735222203,158980177497609,442275406
UntilNoChange,Character,noDuplicates,158980177545129,158980915679083,738133954
WhileNeeded,Character,noDuplicates,158980915727935,158981315939544,400211609
PassPerItem,Character,noDuplicates,158981316193365,158981751886627,435693262
UntilNoChange,Character,noDuplicates,158981751923874,158982345474213,593550339
WhileNeeded,Character,noDuplicates,158982345509756,158982750953067,405443311
PassPerItem,Character,noDuplicates,158982751141994,158983265967867,514825873
UntilNoChange,Character,noDuplicates,158983266005094,158983971554620,705549526
WhileNeeded,Character,noDuplicates,158983971592455,158984371259440,399666985
PassPerItem,Character,noDuplicates,158984371432217,158984836694029,465261812
UntilNoChange,Character,noDuplicates,158984836739543,158985446163722,609424179
WhileNeeded,Character,noDuplicates,158985446199327,158985824019663,377820336
PassPerItem,Character,noDuplicates,158985824206671,158986252267467,428060796
UntilNoChange,Character,noDuplicates,158986252301066,158986906426529,654125463
WhileNeeded,Character,noDuplicates,158986906465266,158987277271535,370806269
PassPerItem,Character,noDuplicates,158987277474407,158987710258098,432783691
UntilNoChange,Character,noDuplicates,158987710298958,158988303123650,592824692
WhileNeeded,Character,noDuplicates,158988303164403,158988714292201,411127798
PassPerItem,Character,noDuplicates,158988714483000,158989237475704,522992704
UntilNoChange,Character,noDuplicates,158989237520830,158989942567467,705046637
WhileNeeded,Character,noDuplicates,158989942609351,158990357362619,414753268
PassPerItem,Character,noDuplicates,158990357555200,158990827660674,470105474
UntilNoChange,Character,noDuplicates,158990827710083,158991420238236,592528153
WhileNeeded,Character,noDuplicates,158991420280548,158991830830258,410549710
PassPerItem,Character,noDuplicates,158991831033759,158992259147051,428113292
UntilNoChange,Character,noDuplicates,158992259186985,158992881339489,622152504
WhileNeeded,Character,noDuplicates,158992881380452,158993251898483,370518031
PassPerItem,Character,noDuplicates,158993252133532,158993687655738,435522206
UntilNoChange,Character,noDuplicates,158993687693724,158994278173842,590480118
WhileNeeded,Character,noDuplicates,158994278208983,158994683192576,404983593
PassPerItem,Character,noDuplicates,158994683363500,158995115957492,432593992
UntilNoChange,Character,noDuplicates,158995115998673,158995718460389,602461716
WhileNeeded,Character,noDuplicates,158995718500548,158996095473086,376972538
PassPerItem,Character,noDuplicates,158996095683825,158996548546669,452862844
UntilNoChange,Character,noDuplicates,158996548592873,158997179804252,631211379
WhileNeeded,Character,noDuplicates,158997179844829,158997554344649,374499820
PassPerItem,Character,noDuplicates,158997554543788,158997988916222,434372434
UntilNoChange,Character,noDuplicates,158997988961081,158998640729579,651768498
WhileNeeded,Character,noDuplicates,158998640775622,158999082785327,442009705
PassPerItem,Character,noDuplicates,158999082966459,158999580590268,497623809
UntilNoChange,Character,noDuplicates,158999580625798,159000193019434,612393636
WhileNeeded,Character,noDuplicates,159000193076967,159000613884322,420807355
PassPerItem,Character,noDuplicates,159000614078944,159001120994344,506915400
UntilNoChange,Character,noDuplicates,159001121035118,159001840060491,719025373
WhileNeeded,Character,noDuplicates,159001840101899,159002293205327,453103428
PassPerItem,Character,noDuplicates,159002293388551,159002799229566,505841015
UntilNoChange,Character,noDuplicates,159002799266746,159003391003167,591736421
WhileNeeded,Character,noDuplicates,159003391039159,159003765395330,374356171
PassPerItem,Character,noDuplicates,159003765559162,159004194382947,428823785
UntilNoChange,Character,noDuplicates,159004194417495,159004809388018,614970523
WhileNeeded,Character,noDuplicates,159004809424967,159005181375022,371950055
PassPerItem,Character,noDuplicates,159005181545374,159005611149205,429603831
UntilNoChange,Character,noDuplicates,159005611191197,159006204259051,593067854
WhileNeeded,Character,noDuplicates,159006204308920,159006607896321,403587401
PassPerItem,Character,noDuplicates,159006608128879,159007111487166,503358287
UntilNoChange,Character,noDuplicates,159007111530159,159007718040645,606510486
WhileNeeded,Character,noDuplicates,159007718085873,159008105855122,387769249
PassPerItem,Character,noDuplicates,159008106039495,159008576722806,470683311
UntilNoChange,Character,noDuplicates,159008576770512,159009183930648,607160136
WhileNeeded,Character,noDuplicates,159009183979187,159009564852069,380872882
PassPerItem,Character,equal,159016546640614,159016867588189,320947575
UntilNoChange,Character,equal,159016867629422,159016867677961,48539
WhileNeeded,Character,equal,159016867697669,159016867769829,72160
PassPerItem,Character,equal,159016867823933,159017151521420,283697487
UntilNoChange,Character,equal,159017151569100,159017151617470,48370
WhileNeeded,Character,equal,159017151628950,159017151705295,76345
PassPerItem,Character,equal,159017151756353,159017461150636,309394283
UntilNoChange,Character,equal,159017461193770,159017461243067,49297
WhileNeeded,Character,equal,159017461275830,159017461339567,63737
PassPerItem,Character,equal,159017461459152,159017741383545,279924393
UntilNoChange,Character,equal,159017741428297,159017741476813,48516
WhileNeeded,Character,equal,159017741488174,159017741535592,47418
PassPerItem,Character,equal,159017741641837,159018046782374,305140537
UntilNoChange,Character,equal,159018046824460,159018046873544,49084
WhileNeeded,Character,equal,159018046884271,159018046932252,47981
PassPerItem,Character,equal,159018047003607,159018331770188,284766581
UntilNoChange,Character,equal,159018331815198,159018331863526,48328
WhileNeeded,Character,equal,159018331874227,159018331926079,51852
PassPerItem,Character,equal,159018331972700,159018611767707,279795007
UntilNoChange,Character,equal,159018611806995,159018611855414,48419
WhileNeeded,Character,equal,159018611866621,159018611913865,47244
PassPerItem,Character,equal,159018611967616,159018897671980,285704364
UntilNoChange,Character,equal,159018897713477,159018897762607,49130
WhileNeeded,Character,equal,159018897778722,159018897825479,46757
PassPerItem,Character,equal,159018897874396,159019178817924,280943528
UntilNoChange,Character,equal,159019178856461,159019178905222,48761
WhileNeeded,Character,equal,159019178916340,159019178963542,47202
PassPerItem,Character,equal,159019179015496,159019495348764,316333268
UntilNoChange,Character,equal,159019495396362,159019495445575,49213
WhileNeeded,Character,equal,159019495457885,159019495505010,47125
PassPerItem,Character,equal,159019495563457,159019778930430,283366973
UntilNoChange,Character,equal,159019778965282,159019779014421,49139
WhileNeeded,Character,equal,159019779030158,159019779077694,47536
PassPerItem,Character,equal,159019779126411,159020068314134,289187723
UntilNoChange,Character,equal,159020068352484,159020068402030,49546
WhileNeeded,Character,equal,159020068412171,159020068460761,48590
PassPerItem,Character,equal,159020068511800,159020353493238,284981438
UntilNoChange,Character,equal,159020353535799,159020353586659,50860
WhileNeeded,Character,equal,159020353597315,159020353645310,47995
PassPerItem,Character,equal,159020353717624,159020637727870,284010246
UntilNoChange,Character,equal,159020637770405,159020637819783,49378
WhileNeeded,Character,equal,159020637830730,159020637878587,47857
PassPerItem,Character,equal,159020637931999,159020924383835,286451836
UntilNoChange,Character,equal,159020924423779,159020924474268,50489
WhileNeeded,Character,equal,159020924485323,159020924571885,86562
PassPerItem,Character,equal,159020924686998,159021209675642,284988644
UntilNoChange,Character,equal,159021209721338,159021209798016,76678
WhileNeeded,Character,equal,159021209814697,159021209926364,111667
PassPerItem,Character,equal,159021210080419,159021494456883,284376464
UntilNoChange,Character,equal,159021494495770,159021494545280,49510
WhileNeeded,Character,equal,159021494563869,159021494612178,48309
PassPerItem,Character,equal,159021494661725,159021781788371,287126646
UntilNoChange,Character,equal,159021781827267,159021781906739,79472
WhileNeeded,Character,equal,159021781922234,159021781989909,67675
PassPerItem,Character,equal,159021782060647,159022068501128,286440481
UntilNoChange,Character,equal,159022068543379,159022068593776,50397
WhileNeeded,Character,equal,159022068604622,159022068681442,76820
PassPerItem,Character,equal,159022068774515,159022411428454,342653939
UntilNoChange,Character,equal,159022411483086,159022411544168,61082
WhileNeeded,Character,equal,159022411558069,159022411616783,58714
PassPerItem,Character,equal,159022411683097,159022750448257,338765160
UntilNoChange,Character,equal,159022750487070,159022750544235,57165
WhileNeeded,Character,equal,159022750557002,159022750612284,55282
PassPerItem,Character,equal,159022750668530,159023096424871,345756341
UntilNoChange,Character,equal,159023096464723,159023096522256,57533
WhileNeeded,Character,equal,159023096535266,159023096592195,56929
PassPerItem,Character,equal,159023096658749,159023436705880,340047131
UntilNoChange,Character,equal,159023436752459,159023436811584,59125
WhileNeeded,Character,equal,159023436827157,159023436884226,57069
PassPerItem,Character,equal,159023436947159,159023735842114,298894955
UntilNoChange,Character,equal,159023735890062,159023735968125,78063
WhileNeeded,Character,equal,159023736022526,159023736088633,66107
PassPerItem,Character,equal,159023736206959,159024022277798,286070839
UntilNoChange,Character,equal,159024022325874,159024022414884,89010
WhileNeeded,Character,equal,159024022432622,159024022500912,68290
PassPerItem,Character,equal,159024022584332,159024308529598,285945266
UntilNoChange,Character,equal,159024308573055,159024308623291,50236
WhileNeeded,Character,equal,159024308654813,159024308738848,84035
PassPerItem,Character,equal,159024308850665,159024625841660,316990995
UntilNoChange,Character,equal,159024625894150,159024625950523,56373
WhileNeeded,Character,equal,159024625974348,159024626030113,55765
PassPerItem,Character,equal,159024626098869,159024973196642,347097773
UntilNoChange,Character,equal,159024973242442,159024973300115,57673
WhileNeeded,Character,equal,159024973313789,159024973369284,55495
PassPerItem,Character,equal,159024973464763,159025310205648,336740885
UntilNoChange,Character,equal,159025310254414,159025310339868,85454
WhileNeeded,Character,equal,159025310368773,159025310432900,64127
PassPerItem,Character,equal,159025310505020,159025648178006,337672986
UntilNoChange,Character,equal,159025648229751,159025648306629,76878
WhileNeeded,Character,equal,159025648327825,159025648395985,68160
PassPerItem,Character,equal,159025648500172,159025987613928,339113756
UntilNoChange,Character,equal,159025987682074,159025987773724,91650
WhileNeeded,Character,equal,159025987803239,159025987877999,74760
PassPerItem,Character,equal,159025987986734,159026324397080,336410346
UntilNoChange,Character,equal,159026324444483,159026324521769,77286
WhileNeeded,Character,equal,159026324543207,159026324615090,71883
PassPerItem,Character,equal,159026324717440,159026681103994,356386554
UntilNoChange,Character,equal,159026681149381,159026681210002,60621
WhileNeeded,Character,equal,159026681225500,159026681284125,58625
PassPerItem,Character,equal,159026681350762,159027026390471,345039709
UntilNoChange,Character,equal,159027026436467,159027026495200,58733
WhileNeeded,Character,equal,159027026508530,159027026565252,56722
PassPerItem,Character,equal,159027026632522,159027366278154,339645632
UntilNoChange,Character,equal,159027366325359,159027366384253,58894
WhileNeeded,Character,equal,159027366400898,159027366457846,56948
PassPerItem,Character,equal,159027366519276,159027708194016,341674740
UntilNoChange,Character,equal,159027708241031,159027708298512,57481
WhileNeeded,Character,equal,159027708315385,159027708371555,56170
PassPerItem,Character,equal,159027708425612,159028055770766,347345154
UntilNoChange,Character,equal,159028055867106,159028055972758,105652
WhileNeeded,Character,equal,159028056012254,159028056112966,100712
PassPerItem,Character,equal,159028056219006,159028415652589,359433583
UntilNoChange,Character,equal,159028415708690,159028415769523,60833
WhileNeeded,Character,equal,159028415786093,159028415844874,58781
PassPerItem,Character,equal,159028415908860,159028757016124,341107264
UntilNoChange,Character,equal,159028757061632,159028757120769,59137
WhileNeeded,Character,equal,159028757139888,159028757196781,56893
PassPerItem,Character,equal,159028757254497,159029104113195,346858698
UntilNoChange,Character,equal,159029104160284,159029104219047,58763
WhileNeeded,Character,equal,159029104232395,159029104289318,56923
PassPerItem,Character,equal,159029104357236,159029445326270,340969034
UntilNoChange,Character,equal,159029445374921,159029445434078,59157
WhileNeeded,Character,equal,159029445453421,159029445510797,57376
PassPerItem,Character,equal,159029445569054,159029770416075,324847021
UntilNoChange,Character,equal,159029770464816,159029770513240,48424
WhileNeeded,Character,equal,159029770524590,159029770571447,46857
PassPerItem,Character,equal,159029770618674,159030055017522,284398848
UntilNoChange,Character,equal,159030055057439,159030055106811,49372
WhileNeeded,Character,equal,159030055117717,159030055165179,47462
PassPerItem,Character,equal,159030055247869,159030337470836,282222967
UntilNoChange,Character,equal,159030337512587,159030337561322,48735
WhileNeeded,Character,equal,159030337571933,159030337619649,47716
PassPerItem,Character,equal,159030337699266,159030622506357,284807091
UntilNoChange,Character,equal,159030622558167,159030622608266,50099
WhileNeeded,Character,equal,159030622620763,159030622711338,90575
PassPerItem,Character,equal,159030622789878,159030910605464,287815586
UntilNoChange,Character,equal,159030910655436,159030910705581,50145
WhileNeeded,Character,equal,159030910717175,159030910765188,48013
PassPerItem,Character,equal,159030910864998,159031253345726,342480728
UntilNoChange,Character,equal,159031253392092,159031253449677,57585
WhileNeeded,Character,equal,159031253463631,159031253547552,83921
PassPerItem,Character,equal,159031253639544,159031593174881,339535337
UntilNoChange,Character,equal,159031593225863,159031593286947,61084
WhileNeeded,Character,equal,159031593302838,159031593391526,88688
PassPerItem,Character,equal,159031593483452,159031934130103,340646651
UntilNoChange,Character,equal,159031934177490,159031934235037,57547
WhileNeeded,Character,equal,159031934248047,159031934303539,55492
PassPerItem,Character,equal,159031934358634,159032293185421,358826787
UntilNoChange,Character,equal,159032293231316,159032293289610,58294
WhileNeeded,Character,equal,159032293302257,159032293385502,83245
PassPerItem,Character,equal,159032293478232,159032630175174,336696942
UntilNoChange,Character,equal,159032630224688,159032630281731,57043
WhileNeeded,Character,equal,159032630301805,159032630384820,83015
PassPerItem,Character,equal,159032630472651,159032967383803,336911152
UntilNoChange,Character,equal,159032967431570,159032967489203,57633
WhileNeeded,Character,equal,159032967503757,159032967586835,83078
PassPerItem,Character,equal,159032967674590,159033314603127,346928537
UntilNoChange,Character,equal,159033314651113,159033314708673,57560
WhileNeeded,Character,equal,159033314735024,159033314790572,55548
PassPerItem,Character,equal,159033314851163,159033652978133,338126970
UntilNoChange,Character,equal,159033653022369,159033653080191,57822
WhileNeeded,Character,equal,159033653093893,159033653165610,71717
PassPerItem,Character,equal,159033653221446,159034007264588,354043142
UntilNoChange,Character,equal,159034007311261,159034007368863,57602
WhileNeeded,Character,equal,159034007385260,159034007469204,83944
PassPerItem,Character,equal,159034007558116,159034305392694,297834578
UntilNoChange,Character,equal,159034305433965,159034305482565,48600
WhileNeeded,Character,equal,159034305493982,159034305562862,68880
PassPerItem,Character,equal,159034305646719,159034586153052,280506333
UntilNoChange,Character,equal,159034586194294,159034586242585,48291
WhileNeeded,Character,equal,159034586253672,159034586319103,65431
PassPerItem,Character,equal,159034586393125,159034908560768,322167643
UntilNoChange,Character,equal,159034908603236,159034908652020,48784
WhileNeeded,Character,equal,159034908663343,159034908730120,66777
PassPerItem,Character,equal,159034908796100,159035198660339,289864239
UntilNoChange,Character,equal,159035198703020,159035198770530,67510
WhileNeeded,Character,equal,159035198790186,159035198858286,68100
PassPerItem,Character,equal,159035198980439,159035481095350,282114911
UntilNoChange,Character,equal,159035481135925,159035481184469,48544
WhileNeeded,Character,equal,159035481194891,159035481265747,70856
PassPerItem,Character,equal,159035481364703,159035765240411,283875708
UntilNoChange,Character,equal,159035765284852,159035765334767,49915
WhileNeeded,Character,equal,159035765346767,159035765446827,100060
