ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
UntilNoChange,Double,random,153039833769902,153039838407385,4637483
WhileNeeded,Double,random,153039838427110,153039841339454,2912344
PassPerItem,Double,random,153039841426463,153039845455774,4029311
UntilNoChange,Double,random,153039845502809,153039850239300,4736491
WhileNeeded,Double,random,153039850260830,153039852978195,2717365
PassPerItem,Double,random,153039853034154,153039857150893,4116739
UntilNoChange,Double,random,153039857174427,153039861743958,4569531
WhileNeeded,Double,random,153039861761582,153039864747353,2985771
PassPerItem,Double,random,153039864830142,153039868821226,3991084
UntilNoChange,Double,random,153039868849556,153039873412383,4562827
WhileNeeded,Double,random,153039873435644,153039876203420,2767776
PassPerItem,Double,random,153039876311436,153039880494549,4183113
UntilNoChange,Double,random,153039880526643,153039885447676,4921033
WhileNeeded,Double,random,153039885473978,153039888728300,3254322
PassPerItem,Double,random,153039888852560,153039895192844,6340284
UntilNoChange,Double,random,153039895222332,153039902312320,7089988
WhileNeeded,Double,random,153039902341512,153039905932424,3590912
PassPerItem,Double,random,153039906057599,153039909988672,3931073
UntilNoChange,Double,random,153039910012090,153039914353628,4341538
WhileNeeded,Double,random,153039914375974,153039917138480,2762506
PassPerItem,Double,random,153039917244602,153039921234893,3990291
UntilNoChange,Double,random,153039921260666,153039925796696,4536030
WhileNeeded,Double,random,153039925817831,153039928601222,2783391
PassPerItem,Double,random,153039928696927,153039932618269,3921342
UntilNoChange,Double,random,153039932635335,153039937266669,4631334
WhileNeeded,Double,random,153039937291768,153039940038455,2746687
PassPerItem,Double,random,153039940140907,153039944194417,4053510
UntilNoChange,Double,random,153039944242618,153039948928781,4686163
WhileNeeded,Double,random,153039948976267,153039951779968,2803701
PassPerItem,Double,random,153039951882329,153039956227052,4344723
UntilNoChange,Double,random,153039956307937,153039961015698,4707761
WhileNeeded,Double,random,153039961043996,153039963709751,2665755
PassPerItem,Double,random,153039963774939,153039967765253,3990314
UntilNoChange,Double,random,153039967796079,153039972421134,4625055
WhileNeeded,Double,random,153039972455690,153039975241552,2785862
PassPerItem,Double,random,153039975305760,153039979340029,4034269
UntilNoChange,Double,random,153039979379804,153039983838263,4458459
WhileNeeded,Double,random,153039983861609,153039986552751,2691142
PassPerItem,Double,random,153039986622915,153039990541093,3918178
UntilNoChange,Double,random,153039990560681,153039994898594,4337913
WhileNeeded,Double,random,153039994918167,153039997600268,2682101
PassPerItem,Double,random,153039997666665,153040002356087,4689422
UntilNoChange,Double,random,153040002399020,153040008016098,5617078
WhileNeeded,Double,random,153040008053139,153040012056643,4003504
PassPerItem,Double,random,153040012125513,153040017545595,5420082
UntilNoChange,Double,random,153040017581496,153040022099346,4517850
WhileNeeded,Double,random,153040022121818,153040025003882,2882064
PassPerItem,Double,random,153040025097997,153040029029867,3931870
UntilNoChange,Double,random,153040029050079,153040033550455,4500376
WhileNeeded,Double,random,153040033574894,153040036375357,2800463
PassPerItem,Double,random,153040036469464,153040040391571,3922107
UntilNoChange,Double,random,153040040414610,153040044833498,4418888
WhileNeeded,Double,random,153040044861256,153040047574141,2712885
PassPerItem,Double,random,153040047667671,153040051593643,3925972
UntilNoChange,Double,random,153040051617317,153040056354770,4737453
WhileNeeded,Double,random,153040056381097,153040059114337,2733240
PassPerItem,Double,random,153040059175918,153040063088442,3912524
UntilNoChange,Double,random,153040063117739,153040067713299,4595560
WhileNeeded,Double,random,153040067756398,153040070447571,2691173
PassPerItem,Double,random,153040070519870,153040074439148,3919278
UntilNoChange,Double,random,153040074462602,153040078903074,4440472
WhileNeeded,Double,random,153040078951929,153040081680754,2728825
PassPerItem,Double,random,153040081769653,153040085753214,3983561
UntilNoChange,Double,random,153040085776492,153040090483281,4706789
WhileNeeded,Double,random,153040090511838,153040093385728,2873890
PassPerItem,Double,random,153040093477369,153040097572574,4095205
UntilNoChange,Double,random,153040097601422,153040102300555,4699133
WhileNeeded,Double,random,153040102327275,153040105101074,2773799
PassPerItem,Double,random,153040105195459,153040109314273,4118814
UntilNoChange,Double,random,153040109344623,153040113758778,4414155
WhileNeeded,Double,random,153040113789674,153040116512132,2722458
PassPerItem,Double,random,153040116606431,153040120700109,4093678
UntilNoChange,Double,random,153040120727269,153040125121390,4394121
WhileNeeded,Double,random,153040125153500,153040127833397,2679897
PassPerItem,Double,random,153040127926555,153040131751312,3824757
UntilNoChange,Double,random,153040131768562,153040136294890,4526328
WhileNeeded,Double,random,153040136311479,153040139035515,2724036
PassPerItem,Double,random,153040139090959,153040142991370,3900411
UntilNoChange,Double,random,153040143010627,153040147412223,4401596
WhileNeeded,Double,random,153040147429490,153040150056722,2627232
PassPerItem,Double,sorted,153040226569722,153040229564300,2994578
UntilNoChange,Double,sorted,153040229605187,153040229609270,4083
WhileNeeded,Double,sorted,153040229630007,153040229633569,3562
PassPerItem,Double,sorted,153040229694443,153040232983344,3288901
UntilNoChange,Double,sorted,153040233010714,153040233014822,4108
WhileNeeded,Double,sorted,153040233025311,153040233029373,4062
PassPerItem,Double,sorted,153040233095790,153040238741010,5645220
UntilNoChange,Double,sorted,153040238768397,153040238772853,4456
WhileNeeded,Double,sorted,153040238783368,153040238787029,3661
PassPerItem,Double,sorted,153040238851160,153040242525163,3674003
UntilNoChange,Double,sorted,153040242563027,153040242570452,7425
WhileNeeded,Double,sorted,153040242610161,153040242617704,7543
PassPerItem,Double,sorted,153040242683103,153040245789347,3106244
UntilNoChange,Double,sorted,153040245814822,153040245818882,4060
WhileNeeded,Double,sorted,153040245829600,153040245833248,3648
PassPerItem,Double,sorted,153040245875676,153040248996511,3120835
UntilNoChange,Double,sorted,153040249039702,153040249043772,4070
WhileNeeded,Double,sorted,153040249054741,153040249058463,3722
PassPerItem,Double,sorted,153040249110783,153040252281928,3171145
UntilNoChange,Double,sorted,153040252310234,153040252314587,4353
WhileNeeded,Double,sorted,153040252324998,153040252328655,3657
PassPerItem,Double,sorted,153040252400147,153040255573681,3173534
UntilNoChange,Double,sorted,153040255597909,153040255602291,4382
WhileNeeded,Double,sorted,153040255613406,153040255617488,4082
PassPerItem,Double,sorted,153040255658649,153040258862102,3203453
UntilNoChange,Double,sorted,153040258887320,153040258891590,4270
WhileNeeded,Double,sorted,153040258902545,153040258906943,4398
PassPerItem,Double,sorted,153040258953819,153040262247054,3293235
UntilNoChange,Double,sorted,153040262274749,153040262279019,4270
WhileNeeded,Double,sorted,153040262290821,153040262296845,6024
PassPerItem,Double,sorted,153040262360060,153040265496564,3136504
UntilNoChange,Double,sorted,153040265523808,153040265527801,3993
WhileNeeded,Double,sorted,153040265538501,153040265542276,3775
PassPerItem,Double,sorted,153040265609477,153040268930657,3321180
UntilNoChange,Double,sorted,153040268959264,153040268963432,4168
WhileNeeded,Double,sorted,153040268974691,153040268978535,3844
PassPerItem,Double,sorted,153040269020518,153040272169572,3149054
UntilNoChange,Double,sorted,153040272195635,153040272199984,4349
WhileNeeded,Double,sorted,153040272210948,153040272241285,30337
PassPerItem,Double,sorted,153040272282506,153040275551906,3269400
UntilNoChange,Double,sorted,153040275581505,153040275589501,7996
WhileNeeded,Double,sorted,153040275606749,153040275613445,6696
PassPerItem,Double,sorted,153040275677040,153040279077820,3400780
UntilNoChange,Double,sorted,153040279114619,153040279121498,6879
WhileNeeded,Double,sorted,153040279139087,153040279145630,6543
PassPerItem,Double,sorted,153040279224811,153040282446507,3221696
UntilNoChange,Double,sorted,153040282475164,153040282482104,6940
WhileNeeded,Double,sorted,153040282502736,153040282509211,6475
PassPerItem,Double,sorted,153040282574388,153040285713726,3139338
UntilNoChange,Double,sorted,153040285738703,153040285745191,6488
WhileNeeded,Double,sorted,153040285781714,153040285788070,6356
PassPerItem,Double,sorted,153040285847318,153040289003105,3155787
UntilNoChange,Double,sorted,153040289031559,153040289037685,6126
WhileNeeded,Double,sorted,153040289055084,153040289061821,6737
PassPerItem,Double,sorted,153040289124146,153040292255331,3131185
UntilNoChange,Double,sorted,153040292281881,153040292288084,6203
WhileNeeded,Double,sorted,153040292334439,153040292340885,6446
PassPerItem,Double,sorted,153040292401562,153040295567812,3166250
UntilNoChange,Double,sorted,153040295590883,153040295596596,5713
WhileNeeded,Double,sorted,153040295615400,153040295622087,6687
PassPerItem,Double,sorted,153040295682880,153040298788337,3105457
UntilNoChange,Double,sorted,153040298814675,153040298820851,6176
WhileNeeded,Double,sorted,153040298838464,153040298844940,6476
PassPerItem,Double,sorted,153040298903232,153040302000044,3096812
UntilNoChange,Double,sorted,153040302023819,153040302030015,6196
WhileNeeded,Double,sorted,153040302046561,153040302052860,6299
PassPerItem,Double,sorted,153040302117795,153040305346394,3228599
UntilNoChange,Double,sorted,153040305371348,153040305377860,6512
WhileNeeded,Double,sorted,153040305398210,153040305402299,4089
PassPerItem,Double,sorted,153040305460001,153040308564197,3104196
UntilNoChange,Double,sorted,153040308587675,153040308593623,5948
WhileNeeded,Double,sorted,153040308635123,153040308641601,6478
PassPerItem,Double,sorted,153040308711729,153040311850562,3138833
UntilNoChange,Double,sorted,153040311874851,153040311880728,5877
WhileNeeded,Double,sorted,153040311911683,153040311918514,6831
PassPerItem,Double,sorted,153040311979147,153040315127446,3148299
UntilNoChange,Double,sorted,153040315158721,153040315163640,4919
WhileNeeded,Double,sorted,153040315174373,153040315178238,3865
PassPerItem,Double,sorted,153040315231494,153040318373351,3141857
UntilNoChange,Double,sorted,153040318403703,153040318408397,4694
WhileNeeded,Double,sorted,153040318419096,153040318423158,4062
PassPerItem,Double,sorted,153040318465975,153040321591726,3125751
UntilNoChange,Double,sorted,153040321616708,153040321621003,4295
WhileNeeded,Double,sorted,153040321632243,153040321636105,3862
PassPerItem,Double,sorted,153040321673418,153040324795965,3122547
UntilNoChange,Double,sorted,153040324821728,153040324825949,4221
WhileNeeded,Double,sorted,153040324836546,153040324840372,3826
PassPerItem,Double,sorted,153040324889210,153040328053160,3163950
UntilNoChange,Double,sorted,153040328093202,153040328099235,6033
WhileNeeded,Double,sorted,153040328144710,153040328151580,6870
PassPerItem,Double,sorted,153040328210562,153040331504551,3293989
UntilNoChange,Double,sorted,153040331538752,153040331545050,6298
WhileNeeded,Double,sorted,153040331564289,153040331570743,6454
PassPerItem,Double,sorted,153040331634101,153040334762498,3128397
UntilNoChange,Double,sorted,153040334789356,153040334795615,6259
WhileNeeded,Double,sorted,153040334812043,153040334819122,7079
PassPerItem,Double,sorted,153040334878851,153040338099827,3220976
UntilNoChange,Double,sorted,153040338130025,153040338136485,6460
WhileNeeded,Double,sorted,153040338157153,153040338163338,6185
PassPerItem,Double,sorted,153040338225406,153040341435236,3209830
UntilNoChange,Double,sorted,153040341464037,153040341471212,7175
WhileNeeded,Double,sorted,153040341519911,153040341525300,5389
PassPerItem,Double,sorted,153040341580914,153040344725566,3144652
UntilNoChange,Double,sorted,153040344751259,153040344755618,4359
WhileNeeded,Double,sorted,153040344766415,153040344770277,3862
PassPerItem,Double,sorted,153040344821224,153040348036265,3215041
UntilNoChange,Double,sorted,153040348063878,153040348069789,5911
WhileNeeded,Double,sorted,153040348115109,153040348121486,6377
PassPerItem,Double,sorted,153040348182939,153040351452332,3269393
UntilNoChange,Double,sorted,153040351479475,153040351486606,7131
WhileNeeded,Double,sorted,153040351507017,153040351514149,7132
PassPerItem,Double,sorted,153040351580298,153040354710787,3130489
UntilNoChange,Double,sorted,153040354738600,153040354744519,5919
WhileNeeded,Double,sorted,153040354761068,153040354767844,6776
PassPerItem,Double,sorted,153040354814875,153040357932977,3118102
UntilNoChange,Double,sorted,153040357959704,153040357966329,6625
WhileNeeded,Double,sorted,153040357985067,153040358019059,33992
PassPerItem,Double,sorted,153040358068137,153040362806927,4738790
UntilNoChange,Double,sorted,153040362830064,153040362836136,6072
WhileNeeded,Double,sorted,153040362853385,153040362859725,6340
PassPerItem,Double,sorted,153040362906926,153040366141366,3234440
UntilNoChange,Double,sorted,153040366166868,153040366173267,6399
WhileNeeded,Double,sorted,153040366193274,153040366200016,6742
PassPerItem,Double,sorted,153040366241740,153040369356900,3115160
UntilNoChange,Double,sorted,153040369378271,153040369384368,6097
WhileNeeded,Double,sorted,153040369401239,153040369407127,5888
PassPerItem,Double,sorted,153040369439472,153040372545556,3106084
UntilNoChange,Double,sorted,153040372578495,153040372585101,6606
WhileNeeded,Double,sorted,153040372601461,153040372607704,6243
PassPerItem,Double,sorted,153040372694229,153040375874443,3180214
UntilNoChange,Double,sorted,153040375897241,153040375901348,4107
WhileNeeded,Double,sorted,153040375911454,153040375915113,3659
PassPerItem,Double,sorted,153040375972974,153040379150865,3177891
UntilNoChange,Double,sorted,153040379175509,153040379199485,23976
WhileNeeded,Double,sorted,153040379210650,153040379214376,3726
PassPerItem,Double,sorted,153040379244887,153040382585289,3340402
UntilNoChange,Double,sorted,153040382610579,153040382614478,3899
WhileNeeded,Double,sorted,153040382625346,153040382629216,3870
PassPerItem,Double,sorted,153040382681392,153040385922779,3241387
UntilNoChange,Double,sorted,153040385947114,153040385951383,4269
WhileNeeded,Double,sorted,153040385961816,153040385965562,3746
PassPerItem,Double,sorted,153040386025378,153040389151269,3125891
UntilNoChange,Double,sorted,153040389172866,153040389177147,4281
WhileNeeded,Double,sorted,153040389188018,153040389191921,3903
PassPerItem,Double,sorted,153040389219834,153040392357026,3137192
UntilNoChange,Double,sorted,153040392382989,153040392387143,4154
WhileNeeded,Double,sorted,153040392397792,153040392401660,3868
PassPerItem,Double,sorted,153040392437635,153040395572983,3135348
UntilNoChange,Double,sorted,153040395596366,153040395600949,4583
WhileNeeded,Double,sorted,153040395611543,153040395615835,4292
PassPerItem,Double,sorted,153040395651575,153040398838746,3187171
UntilNoChange,Double,sorted,153040398864817,153040398871541,6724
WhileNeeded,Double,sorted,153040398889524,153040398895689,6165
PassPerItem,Double,sorted,153040398937543,153040402091424,3153881
UntilNoChange,Double,sorted,153040402116812,153040402121466,4654
WhileNeeded,Double,sorted,153040402132475,153040402136324,3849
PassPerItem,Double,sorted,153040402171971,153040405342222,3170251
UntilNoChange,Double,sorted,153040405365823,153040405370507,4684
WhileNeeded,Double,sorted,153040405381372,153040405385147,3775
PassPerItem,Double,sorted,153040405415485,153040408580612,3165127
UntilNoChange,Double,sorted,153040408601837,153040408605924,4087
WhileNeeded,Double,sorted,153040408616300,153040408620119,3819
PassPerItem,Double,sorted,153040408672982,153040411797480,3124498
UntilNoChange,Double,sorted,153040411819641,153040411823989,4348
WhileNeeded,Double,sorted,153040411834528,153040411838464,3936
PassPerItem,Double,sorted,153040411866380,153040416262679,4396299
UntilNoChange,Double,sorted,153040416294639,153040416298854,4215
WhileNeeded,Double,sorted,153040416310223,153040416314112,3889
PassPerItem,Double,sorted,153040416347559,153040419511686,3164127
UntilNoChange,Double,sorted,153040419535225,153040419539345,4120
WhileNeeded,Double,sorted,153040419550129,153040419553949,3820
PassPerItem,Double,sorted,153040419588725,153040424412674,4823949
UntilNoChange,Double,sorted,153040424461053,153040424468639,7586
WhileNeeded,Double,sorted,153040424486479,153040424493082,6603
PassPerItem,Double,sorted,153040424544483,153040427694913,3150430
UntilNoChange,Double,sorted,153040427735558,153040427740064,4506
WhileNeeded,Double,sorted,153040427750587,153040427754307,3720
PassPerItem,Double,sorted,153040427783467,153040430964936,3181469
UntilNoChange,Double,sorted,153040430991157,153040430995782,4625
WhileNeeded,Double,sorted,153040431006669,153040431010535,3866
PassPerItem,Double,sorted,153040431047344,153040434227366,3180022
UntilNoChange,Double,sorted,153040434254538,153040434259517,4979
WhileNeeded,Double,sorted,153040434270856,153040434274679,3823
PassPerItem,Double,sorted,153040434306917,153040437429746,3122829
UntilNoChange,Double,sorted,153040437457687,153040437461814,4127
WhileNeeded,Double,sorted,153040437476087,153040437479962,3875
PassPerItem,Double,sorted,153040437510534,153040440616061,3105527
UntilNoChange,Double,sorted,153040440638800,153040440642957,4157
WhileNeeded,Double,sorted,153040440653797,153040440657903,4106
PassPerItem,Double,sorted,153040440687101,153040443875281,3188180
UntilNoChange,Double,sorted,153040443903239,153040443907472,4233
WhileNeeded,Double,sorted,153040443918304,153040443922121,3817
PassPerItem,Double,sorted,153040443956333,153040447967134,4010801
UntilNoChange,Double,sorted,153040447994578,153040447998934,4356
WhileNeeded,Double,sorted,153040448024867,153040448028745,3878
PassPerItem,Double,sorted,153040448097548,153040452772663,4675115
UntilNoChange,Double,sorted,153040452809164,153040452816132,6968
WhileNeeded,Double,sorted,153040452863321,153040452869462,6141
PassPerItem,Double,sorted,153040452925893,153040456098893,3173000
UntilNoChange,Double,sorted,153040456125871,153040456132546,6675
WhileNeeded,Double,sorted,153040456155345,153040456161485,6140
PassPerItem,Double,sorted,153040456207640,153040459319185,3111545
UntilNoChange,Double,sorted,153040459344115,153040459349831,5716
WhileNeeded,Double,sorted,153040459387756,153040459394231,6475
PassPerItem,Double,sorted,153040459451640,153040462569734,3118094
UntilNoChange,Double,sorted,153040462592762,153040462598512,5750
WhileNeeded,Double,sorted,153040462614446,153040462646807,32361
PassPerItem,Double,sorted,153040462685534,153040465883204,3197670
UntilNoChange,Double,sorted,153040465912470,153040465918870,6400
WhileNeeded,Double,sorted,153040465936588,153040465943155,6567
PassPerItem,Double,sorted,153040465991368,153040469075707,3084339
UntilNoChange,Double,sorted,153040469102404,153040469109057,6653
WhileNeeded,Double,sorted,153040469130892,153040469138012,7120
PassPerItem,Double,sorted,153040469184714,153040472317674,3132960
UntilNoChange,Double,sorted,153040472342396,153040472368935,26539
WhileNeeded,Double,sorted,153040472398774,153040472405121,6347
PassPerItem,Double,sorted,153040472442988,153040475608651,3165663
UntilNoChange,Double,sorted,153040475634813,153040475639025,4212
WhileNeeded,Double,sorted,153040475649783,153040475653888,4105
PassPerItem,Double,sorted,153040475685320,153040478822397,3137077
UntilNoChange,Double,sorted,153040478849918,153040478854725,4807
WhileNeeded,Double,sorted,153040478865827,153040478869651,3824
PassPerItem,Double,sorted,153040478902037,153040482033949,3131912
UntilNoChange,Double,sorted,153040482063847,153040482070144,6297
WhileNeeded,Double,sorted,153040482091273,153040482097405,6132
PassPerItem,Double,sorted,153040482146131,153040485290387,3144256
UntilNoChange,Double,sorted,153040485316633,153040485323042,6409
WhileNeeded,Double,sorted,153040485343327,153040485350014,6687
PassPerItem,Double,sorted,153040485433373,153040488585001,3151628
UntilNoChange,Double,sorted,153040488611287,153040488617301,6014
WhileNeeded,Double,sorted,153040488673934,153040488680900,6966
PassPerItem,Double,sorted,153040488729492,153040491897269,3167777
UntilNoChange,Double,sorted,153040491926471,153040491933066,6595
WhileNeeded,Double,sorted,153040491950861,153040491957175,6314
PassPerItem,Double,sorted,153040491996094,153040495131704,3135610
UntilNoChange,Double,sorted,153040495159517,153040495164486,4969
WhileNeeded,Double,sorted,153040495175576,153040495179465,3889
PassPerItem,Double,sorted,153040495259943,153040498349030,3089087
UntilNoChange,Double,sorted,153040498373659,153040498378563,4904
WhileNeeded,Double,sorted,153040498389663,153040498393510,3847
PassPerItem,Double,sorted,153040498452987,153040501550738,3097751
UntilNoChange,Double,sorted,153040501579933,153040501584417,4484
WhileNeeded,Double,sorted,153040501595714,153040501599528,3814
PassPerItem,Double,sorted,153040501651613,153040504801678,3150065
UntilNoChange,Double,sorted,153040504828846,153040504833161,4315
WhileNeeded,Double,sorted,153040504843449,153040504847349,3900
PassPerItem,Double,sorted,153040504883729,153040508032901,3149172
UntilNoChange,Double,sorted,153040508058061,153040508062793,4732
WhileNeeded,Double,sorted,153040508073267,153040508077074,3807
PassPerItem,Double,sorted,153040508106437,153040511320322,3213885
UntilNoChange,Double,sorted,153040511353418,153040511357809,4391
WhileNeeded,Double,sorted,153040511369331,153040511373262,3931
PassPerItem,Double,sorted,153040511406205,153040514507913,3101708
UntilNoChange,Double,sorted,153040514533064,153040514537067,4003
WhileNeeded,Double,sorted,153040514548040,153040514552126,4086
PassPerItem,Double,sorted,153040514628053,153040517770317,3142264
UntilNoChange,Double,sorted,153040517840906,153040517845937,5031
WhileNeeded,Double,sorted,153040517858988,153040517862891,3903
PassPerItem,Double,sorted,153040517918769,153040521042424,3123655
UntilNoChange,Double,sorted,153040521100910,153040521107163,6253
WhileNeeded,Double,sorted,153040521123425,153040521128509,5084
PassPerItem,Double,sorted,153040521185692,153040524472861,3287169
UntilNoChange,Double,sorted,153040524502595,153040524509082,6487
WhileNeeded,Double,sorted,153040524526437,153040524532598,6161
PassPerItem,Double,sorted,153040524573090,153040527836495,3263405
UntilNoChange,Double,sorted,153040527864877,153040527869207,4330
WhileNeeded,Double,sorted,153040527881000,153040527884719,3719
PassPerItem,Double,sorted,153040527912321,153040531067677,3155356
UntilNoChange,Double,sorted,153040531092661,153040531096862,4201
WhileNeeded,Double,sorted,153040531107307,153040531111062,3755
PassPerItem,Double,sorted,153040531138773,153040534413158,3274385
UntilNoChange,Double,sorted,153040534441931,153040534446373,4442
WhileNeeded,Double,sorted,153040534457869,153040534461716,3847
PassPerItem,Double,sorted,153040534490615,153040537612731,3122116
UntilNoChange,Double,sorted,153040537639576,153040537646345,6769
WhileNeeded,Double,sorted,153040537664126,153040537670054,5928
PassPerItem,Double,sorted,153040537740189,153040540965700,3225511
UntilNoChange,Double,sorted,153040540993302,153040540999742,6440
WhileNeeded,Double,sorted,153040541017248,153040541021057,3809
PassPerItem,Double,sorted,153040541063460,153040544221151,3157691
UntilNoChange,Double,sorted,153040544249824,153040544256653,6829
WhileNeeded,Double,sorted,153040544276303,153040544282653,6350
PassPerItem,Double,sorted,153040544328976,153040547657131,3328155
UntilNoChange,Double,sorted,153040547687269,153040547694181,6912
WhileNeeded,Double,sorted,153040547714350,153040547720897,6547
PassPerItem,Double,sorted,153040547760521,153040550896065,3135544
UntilNoChange,Double,sorted,153040550930709,153040550937931,7222
WhileNeeded,Double,sorted,153040550954442,153040550961269,6827
PassPerItem,Double,sorted,153040551004770,153040554409513,3404743
UntilNoChange,Double,sorted,153040554461456,153040554472244,10788
WhileNeeded,Double,sorted,153040554490924,153040554498261,7337
PassPerItem,Double,sorted,153040554570409,153040560229082,5658673
UntilNoChange,Double,sorted,153040560273808,153040560281766,7958
WhileNeeded,Double,sorted,153040560298864,153040560306228,7364
PassPerItem,Double,sorted,153040560357486,153040563615873,3258387
UntilNoChange,Double,sorted,153040563647471,153040563652144,4673
WhileNeeded,Double,sorted,153040563663555,153040563667384,3829
PassPerItem,Double,sorted,153040563698239,153040566826744,3128505
UntilNoChange,Double,sorted,153040566854906,153040566859257,4351
WhileNeeded,Double,sorted,153040566870478,153040566874279,3801
PassPerItem,Double,sorted,153040566934205,153040570218467,3284262
UntilNoChange,Double,sorted,153040570252857,153040570275623,22766
WhileNeeded,Double,sorted,153040570330483,153040570334645,4162
PassPerItem,Double,sorted,153040570369133,153040573528386,3159253
UntilNoChange,Double,sorted,153040573574727,153040573580770,6043
WhileNeeded,Double,sorted,153040573620386,153040573626467,6081
PassPerItem,Double,sorted,153040573670251,153040576799434,3129183
UntilNoChange,Double,sorted,153040576827687,153040576833948,6261
WhileNeeded,Double,sorted,153040576852969,153040576858698,5729
PassPerItem,Double,sorted,153040576898953,153040580029773,3130820
UntilNoChange,Double,sorted,153040580056774,153040580061240,4466
WhileNeeded,Double,sorted,153040580072185,153040580075887,3702
PassPerItem,Double,sorted,153040580102063,153040583225918,3123855
UntilNoChange,Double,sorted,153040583252887,153040583257330,4443
WhileNeeded,Double,sorted,153040583268401,153040583272617,4216
PassPerItem,Double,sorted,153040583299385,153040586469358,3169973
UntilNoChange,Double,sorted,153040586495277,153040586499559,4282
WhileNeeded,Double,sorted,153040586509975,153040586513699,3724
PassPerItem,Double,sorted,153040586569798,153040589692276,3122478
UntilNoChange,Double,sorted,153040589725412,153040589730072,4660
WhileNeeded,Double,sorted,153040589741731,153040589745650,3919
PassPerItem,Double,sorted,153040589781327,153040592947115,3165788
UntilNoChange,Double,sorted,153040592977856,153040592982313,4457
WhileNeeded,Double,sorted,153040592993104,153040592996928,3824
PassPerItem,Double,sorted,153040593036024,153040596178194,3142170
UntilNoChange,Double,sorted,153040596202068,153040596206063,3995
WhileNeeded,Double,sorted,153040596216866,153040596220679,3813
PassPerItem,Double,sorted,153040596250240,153040599402027,3151787
UntilNoChange,Double,sorted,153040599425879,153040599430011,4132
WhileNeeded,Double,sorted,153040599440409,153040599444157,3748
PassPerItem,Double,sorted,153040599473417,153040602605243,3131826
UntilNoChange,Double,sorted,153040602627997,153040602632137,4140
WhileNeeded,Double,sorted,153040602642461,153040602646270,3809
PassPerItem,Double,sorted,153040602672813,153040605808032,3135219
UntilNoChange,Double,sorted,153040605830537,153040605834799,4262
WhileNeeded,Double,sorted,153040605844954,153040605848695,3741
PassPerItem,Double,sorted,153040605875551,153040609027947,3152396
UntilNoChange,Double,sorted,153040609055876,153040609060095,4219
WhileNeeded,Double,sorted,153040609070718,153040609074543,3825
PassPerItem,Double,sorted,153040609100002,153040612241372,3141370
UntilNoChange,Double,sorted,153040612263802,153040612267836,4034
WhileNeeded,Double,sorted,153040612278035,153040612282332,4297
PassPerItem,Double,sorted,153040612323471,153040615445471,3122000
UntilNoChange,Double,sorted,153040615469154,153040615473484,4330
WhileNeeded,Double,sorted,153040615486572,153040615490479,3907
PassPerItem,Double,sorted,153040615517345,153040618563325,3045980
UntilNoChange,Double,sorted,153040618580891,153040618584715,3824
WhileNeeded,Double,sorted,153040618616904,153040618620829,3925
PassPerItem,Double,sorted,153040618644312,153040621770534,3126222
UntilNoChange,Double,sorted,153040621794983,153040621799054,4071
WhileNeeded,Double,sorted,153040621809522,153040621813323,3801
PassPerItem,Double,sorted,153040621838958,153040625069689,3230731
UntilNoChange,Double,sorted,153040625096669,153040625102973,6304
WhileNeeded,Double,sorted,153040625141751,153040625148240,6489
PassPerItem,Double,sorted,153040625181065,153040628296236,3115171
UntilNoChange,Double,sorted,153040628325612,153040628332639,7027
WhileNeeded,Double,sorted,153040628351641,153040628358283,6642
PassPerItem,Double,sorted,153040628403982,153040631506804,3102822
UntilNoChange,Double,sorted,153040631533051,153040631540132,7081
WhileNeeded,Double,sorted,153040631558709,153040631564786,6077
PassPerItem,Double,sorted,153040631604767,153040634748072,3143305
UntilNoChange,Double,sorted,153040634779218,153040634783992,4774
WhileNeeded,Double,sorted,153040634794562,153040634798376,3814
PassPerItem,Double,sorted,153040634829499,153040637936576,3107077
UntilNoChange,Double,sorted,153040637958170,153040637962177,4007
WhileNeeded,Double,sorted,153040637972539,153040637976273,3734
PassPerItem,Double,sorted,153040637998790,153040641132652,3133862
UntilNoChange,Double,sorted,153040641158064,153040641162113,4049
WhileNeeded,Double,sorted,153040641259525,153040641265961,6436
PassPerItem,Double,sorted,153040641317046,153040644525092,3208046
UntilNoChange,Double,sorted,153040644551950,153040644556378,4428
WhileNeeded,Double,sorted,153040644566964,153040644570815,3851
PassPerItem,Double,sorted,153040644602758,153040648300032,3697274
UntilNoChange,Double,sorted,153040648330762,153040648337664,6902
WhileNeeded,Double,sorted,153040648358134,153040648364398,6264
PassPerItem,Double,partSorted,153040940351443,153040945732066,5380623
UntilNoChange,Double,partSorted,153040945780944,153040951135765,5354821
WhileNeeded,Double,partSorted,153040951171379,153040953625890,2454511
PassPerItem,Double,partSorted,153040953726486,153040958840110,5113624
UntilNoChange,Double,partSorted,153040958875621,153040963794818,4919197
WhileNeeded,Double,partSorted,153040963849510,153040967402432,3552922
PassPerItem,Double,partSorted,153040967539246,153040972061673,4522427
UntilNoChange,Double,partSorted,153040972125023,153040977113252,4988229
WhileNeeded,Double,partSorted,153040977156563,153040980895724,3739161
PassPerItem,Double,partSorted,153040981003511,153040984658701,3655190
UntilNoChange,Double,partSorted,153040984691002,153040988675867,3984865
WhileNeeded,Double,partSorted,153040988708283,153040991093212,2384929
